asset_id,archive_run_id_v10,old_download_status,title,publisher,category,evidence_grade,redistribution_scope,content_type,required_fields,data_usage,preferred_endpoint,request_parameters,extraction_method,raw_local_path,extracted_local_path,target_table,smartbi_page,acceptance_rule,replacement_source,acquisition_state,content_state,extraction_state,formal_use_state,failure_reason,owner,next_action,final_status,reviewed_at
WEB-0016,20260816_research_archive_v1,DOWNLOADED_VERIFIED,UBS GFOR 2025,advisors.ubs.com,08_企业案例与公开披露,D,private_only,DOCUMENT_LOCAL,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://advisors.ubs.com/mediahandler/media/708880/UBS-Global-Family-Office-Report-2025-Final-Single-Pages.pdf,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,pdftotext/OCR候选+页码双人复核,08_企业案例与公开披露/外部原件/WEB-0016_UBS_GFOR_2025/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,,D,补充权威替代来源；无法取得时删除相应字段和结论承诺。,ACQUIRED|DOCUMENT_LOCAL|NOT_REQUIRED|EXCLUDED,2026-08-16T09:22:23.191Z
WEB-0017,20260816_research_archive_v1,METADATA_ONLY_LICENSE,2. 尼日利亚 8.1–8.5 亿美元与阿联酋航空停飞拉各斯（2023-06）：Reuters/African Business 2023 年报道,african.business,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://african.business/,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.191Z
WEB-0018,20260816_research_archive_v1,METADATA_ONLY_LICENSE,African Business，2024,african.business,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://african.business/2024/06/trade-investment/nigeria-clears-98-of-blocked-airline-funds-says-iata,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.191Z
WEB-0019,20260816_research_archive_v1,MANUAL_ACTION_REQUIRED,ai.heywhale.com 来源资料（WEB-0019）,ai.heywhale.com,06_黄金美元与储备配置,D,metadata_only,NOT_ACQUIRED,asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,比较美元、短债、黄金、人民币资产与套保工具的周期性作用。,https://ai.heywhale.com/,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,asset_monthly_return | portfolio_scenario,DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,按人工任务卡接受条款或完成机构授权后重新验收。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.191Z
WEB-0020,20260816_research_archive_v1,DOWNLOADED_VERIFIED,"5. American Institute for Economic Research（AIER），《The Federal Reserve Board and the Rise of the Corporate State, 1931-1934》（含59.06%含金量数据），",aier.org,05_全球周期与历史危机,D,private_only,DOCUMENT_LOCAL,asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态；historical_crisis_event: 历史事件、制度环境、政策节点、起止期、可比性、黄金与美元表现；global_cycle_month: 月份、工业生产、失业、CPI、利率、利差、美元、金融条件、市场回撤、周期标签,识别全球经济周期、资产泡沫、信用危机、衰退与历史制度差异。,https://aier.org/wp-content/uploads/2013/11/EEB199509.pdf,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,pdftotext/OCR候选+页码双人复核,05_全球周期与历史危机/外部原件/WEB-0020_5._American_Institute_for_Economic_Research（AIER），《The_Federal_Reserve_B/original.pdf,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,DB04 多币种—黄金周期实验室 | DB05 决策、约束与证据中心 | DB06 全球周期与历史危机,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,,B,补充权威替代来源；无法取得时删除相应字段和结论承诺。,ACQUIRED|DOCUMENT_LOCAL|NOT_REQUIRED|EXCLUDED,2026-08-16T09:22:23.192Z
WEB-0021,20260816_research_archive_v1,METADATA_ONLY_LICENSE,5. 美联社（AP News），2026，《Lebanon's economic crisis: Gold reserves as a lifeline?》——央行 286.8 吨黄金储备及 1986 年禁售法。,apnews.com,06_黄金美元与储备配置,D,metadata_only,NOT_ACQUIRED,country_monthly_risk: ISO3、月份、官方汇率、CPI、储备、平行汇率、发布日期、质量标记；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,比较美元、短债、黄金、人民币资产与套保工具的周期性作用。,https://apnews.com/article/lebanon-gold-economy-banking-crisis-reserves-hedge-630f1da3b391d83aa1124be22c1de9fd,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,DB01/DB02 国别风险与危机下钻 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.192Z
WEB-0022,20260816_research_archive_v1,METADATA_ONLY_LICENSE,财务分析通行标准,baike.baidu.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://baike.baidu.com/item/%E8%B5%84%E4%BA%A7%E8%B4%9F%E5%80%BA%E7%8E%87/2429745,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.192Z
WEB-0023,20260816_research_archive_v1,METADATA_ONLY_LICENSE,百度百科·Z值预警,baike.baidu.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://baike.baidu.com/item/Z%E5%80%BC%E9%A2%84%E8%AD%A6/10007705,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.192Z
WEB-0024,20260816_research_archive_v1,METADATA_ONLY_LICENSE,6. BestFolio / Cresset Capital（2026）：1970 年代滞胀期美股复盘（标普 500 1973–74 下跌约 48%、实际回报至 1993 年才收复 1968 年高点），,bestfolio.app,05_全球周期与历史危机,D,metadata_only,NOT_ACQUIRED,case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态；historical_crisis_event: 历史事件、制度环境、政策节点、起止期、可比性、黄金与美元表现；global_cycle_month: 月份、工业生产、失业、CPI、利率、利差、美元、金融条件、市场回撤、周期标签,识别全球经济周期、资产泡沫、信用危机、衰退与历史制度差异。,https://bestfolio.app/blog/taa-market-crises-protection,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,case_evidence | historical_crisis_event | global_cycle_month,DB05 决策、约束与证据中心 | DB06 全球周期与历史危机,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.192Z
WEB-0025,20260816_research_archive_v1,METADATA_ONLY_LICENSE,Blockworks，2021,blockworks.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://blockworks.com/news/palantir-buys-50-7-million-in-gold-bars-to-hedge-black-swan-event,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.192Z
WEB-0027,20260816_research_archive_v1,METADATA_ONLY_LICENSE,"4. Bullion Exchanges，《Gold Crisis 2008 Explained: Drop, Recovery, and Rally Path》，2026年，",bullionexchanges.com,05_全球周期与历史危机,D,metadata_only,NOT_ACQUIRED,case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态；historical_crisis_event: 历史事件、制度环境、政策节点、起止期、可比性、黄金与美元表现；global_cycle_month: 月份、工业生产、失业、CPI、利率、利差、美元、金融条件、市场回撤、周期标签,识别全球经济周期、资产泡沫、信用危机、衰退与历史制度差异。,https://bullionexchanges.com/blog/gold-2008-crisis-explained-from-selloff-to-historic-rally,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,case_evidence | historical_crisis_event | global_cycle_month,DB05 决策、约束与证据中心 | DB06 全球周期与历史危机,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.192Z
