archive_asset_id,archive_run_id,acquisition_state,content_state,extraction_state,formal_use_state,evidence_grade,redistribution_scope,raw_local_path,extracted_local_path,target_table,replacement_source,next_action,revalidation_required
LCL-0083,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,private_only,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/黄金价格传导链因素与时序数据_20260724.xlsx.inspect.ndjson,,asset_monthly_return | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0084,20260816_research_archive_v1,ACQUIRED,STRUCTURED_LOCAL,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_20260726.xlsx,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0085,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,private_only,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_20260726.xlsx.inspect.ndjson,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0086,20260816_research_archive_v1,ACQUIRED,STRUCTURED_LOCAL,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_中文字段版_20260726.xlsx,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0087,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,private_only,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格波动影响因素与时序数据_中文字段版_20260726.xlsx.inspect.ndjson,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0088,20260816_research_archive_v1,ACQUIRED,STRUCTURED_LOCAL,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格预测_官方数据与因素台账_20260713.xlsx,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0089,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,private_only,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/金银价格预测_官方数据与因素台账_20260713.xlsx.inspect.ndjson,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0090,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/00_说明与总览.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0091,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/01_价格传导链.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0092,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/02_影响因素表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0093,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/03_事件关联.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0094,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/05_日度对齐主表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0095,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/06_SGE原始日行情.png,,asset_monthly_return | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0096,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/07_FRED日度原始.png,,asset_monthly_return | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0097,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/08_CFTC周度持仓.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0098,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/09_月度研究主表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0099,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/10_GPR月度.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0100,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/12_来源与口径.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0101,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/13_质量检查_导出后复核.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0102,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/13_质量检查.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0103,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/全部工作表总览.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0104,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/00_说明与总览.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0105,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/01_金银传导链.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0106,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/02_金银因素表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0107,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/03_事件关联.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0108,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/04_术语与字段说明.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0109,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/05_金银日度主表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0110,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/06_SGE原始日行情.png,,asset_monthly_return | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0111,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/07_FRED日度原始.png,,asset_monthly_return | case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0112,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/08_CFTC周度持仓.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0113,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/09_金银月度主表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0114,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/10_GPR月度.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0115,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/11_白银年度供需.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0116,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/12_来源与口径.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0117,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/13_质量检查.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0118,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/00_说明与总览.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0119,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/01_金银传导链.png,,case_evidence,LCL-0105,使用替代来源：LCL-0105,0
LCL-0120,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/02_金银因素表.png,,case_evidence,LCL-0106,使用替代来源：LCL-0106,0
LCL-0121,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/03_事件关联.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0122,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/05_金银日度主表.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0123,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/06_SGE原始日行情.png,,asset_monthly_return | case_evidence,LCL-0095,使用替代来源：LCL-0095,0
LCL-0124,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/07_FRED日度原始.png,,asset_monthly_return | case_evidence,LCL-0096,使用替代来源：LCL-0096,0
LCL-0125,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/08_CFTC周度持仓.png,,case_evidence,LCL-0097,使用替代来源：LCL-0097,0
LCL-0126,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/09_月度研究主表.png,,case_evidence,LCL-0098,使用替代来源：LCL-0098,0
LCL-0127,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/10_GPR月度.png,,case_evidence,LCL-0099,使用替代来源：LCL-0099,0
LCL-0128,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,SUPPLEMENT,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/11_白银年度供需.png,,case_evidence,,按项目用途复核；不足以单独支持核心结论。,1
LCL-0129,20260816_research_archive_v1,ACQUIRED,LOCAL_ASSET,NOT_REQUIRED,REPLACED,内部,shared,10_数据集原件与说明/本地原件/最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/12_来源与口径.png,,case_evidence,LCL-0116,使用替代来源：LCL-0116,0
